Facility ID,"Patients who gave a rating of ""6"" or lower (low)","Patients who gave a rating of ""7"" or ""8"" (medium)","Patients who gave a rating of ""9"" or ""10"" (high)","Doctors ""always"" communicated well","Doctors ""always"" explained things so they could understand","Doctors ""always"" listened carefully","Doctors ""always"" treated them with courtesy and  respect","Doctors ""sometimes"" or ""never"" communicated well","Doctors ""sometimes"" or ""never"" explained things so they could understand","Doctors ""sometimes"" or ""never"" listened carefully","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect","Doctors ""usually""  treated them with courtesy and  respect","Doctors ""usually"" communicated well","Doctors ""usually"" explained things so they could understand","Doctors ""usually"" listened carefully"
40134.0,3.0,10.0,87.0,88.0,82.0,87.0,93.0,3.0,3.0,3.0,2.0,5.0,9.0,15.0,10.0
40137.0,10.0,21.0,69.0,79.0,73.0,79.0,86.0,6.0,7.0,7.0,4.0,10.0,15.0,20.0,14.0
40147.0,4.0,10.0,86.0,85.0,81.0,84.0,91.0,4.0,6.0,5.0,3.0,6.0,11.0,13.0,11.0
40153.0,14.0,25.0,61.0,80.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,17.0,19.886093838326737,16.945449406444318
40154.0,8.0,17.0,75.0,78.0,73.0,75.0,86.0,6.0,8.0,6.0,3.0,11.0,16.0,19.0,19.0
40156.0,2.0,15.0,83.0,85.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,11.0,19.886093838326737,16.945449406444318
40161.0,4.0,8.0,88.0,86.0,82.0,85.0,91.0,3.0,4.0,3.0,3.0,6.0,11.0,14.0,12.0
41300.0,7.0,10.0,83.0,92.0,88.0,92.0,94.0,3.0,3.0,3.0,3.0,3.0,5.0,9.0,5.0
41302.0,1.0,38.0,61.0,78.0,73.72244205765969,77.30949689089881,85.2984737139627,2.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,20.0,19.886093838326737,16.945449406444318
41303.0,9.0,28.0,63.0,85.0,80.0,79.0,93.0,2.0,5.0,0.0,0.0,7.0,13.0,15.0,21.0
41305.0,9.0,18.0,73.0,90.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
41306.0,0.0,1.0,99.0,89.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,8.0,19.886093838326737,16.945449406444318
41307.0,3.0,9.0,88.0,92.0,90.0,92.0,94.0,0.0,1.0,1.0,0.0,6.0,8.0,9.0,7.0
41310.0,6.0,28.0,66.0,79.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,20.0,19.886093838326737,16.945449406444318
41311.0,1.0,11.0,88.0,91.0,86.0,92.0,94.0,2.0,3.0,1.0,3.0,3.0,7.0,11.0,7.0
41312.0,6.0,19.0,75.0,91.0,86.0,92.0,94.0,2.0,3.0,1.0,1.0,5.0,7.0,11.0,7.0
41313.0,3.0,18.0,79.0,94.0,91.0,94.0,94.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,2.0
41318.0,9.0,20.0,71.0,86.0,87.0,82.0,89.0,6.0,7.0,7.0,5.0,6.0,8.0,6.0,11.0
41321.0,9.0,24.0,67.0,82.0,73.0,87.0,87.0,4.0,4.0,4.0,3.0,10.0,14.0,23.0,9.0
41322.0,15.0,13.0,72.0,88.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
41323.0,3.0,20.0,77.0,86.0,77.0,86.0,94.0,4.0,4.0,3.0,3.0,3.0,10.0,19.0,11.0
41324.0,4.0,18.0,78.0,83.0,79.0,82.0,88.0,2.0,1.0,3.0,3.0,9.0,15.0,20.0,15.0
41326.0,11.0,17.0,72.0,79.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,18.0,19.886093838326737,16.945449406444318
41327.0,7.0,22.0,71.0,86.0,86.0,83.0,88.0,1.0,2.0,1.0,3.0,9.0,13.0,12.0,16.0
41328.0,8.0,11.0,81.0,94.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,6.0,19.886093838326737,16.945449406444318
41329.0,5.0,16.0,79.0,86.0,80.0,87.0,91.0,1.0,1.0,1.0,2.0,7.0,13.0,19.0,12.0
41330.0,8.0,24.0,68.0,85.0,84.0,83.0,88.0,5.0,5.0,5.0,5.0,7.0,10.0,11.0,12.0
41331.0,0.0,33.0,67.0,92.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,8.0,19.886093838326737,16.945449406444318
41332.0,7.0,21.0,72.0,89.0,87.0,88.0,93.0,1.0,2.0,0.0,1.0,6.0,10.0,11.0,12.0
50002.0,10.0,25.0,65.0,73.0,68.0,70.0,80.0,8.0,11.0,7.0,5.0,15.0,19.0,21.0,23.0
50006.0,12.0,29.0,59.0,75.0,71.0,70.0,83.0,6.0,7.0,7.0,3.0,14.0,19.0,22.0,23.0
50007.0,5.0,19.0,76.0,79.0,74.0,78.0,85.0,4.0,6.0,5.0,3.0,12.0,17.0,20.0,17.0
50008.0,8.0,24.0,68.0,80.0,75.0,78.0,87.0,6.0,7.0,6.0,4.0,9.0,14.0,18.0,16.0
50009.0,7.0,23.0,70.0,78.0,75.0,76.0,83.0,5.0,6.0,6.0,4.0,13.0,17.0,19.0,18.0
50013.0,8.0,18.0,74.0,77.0,71.0,75.0,85.0,5.0,5.0,7.0,3.0,12.0,18.0,24.0,18.0
50014.0,3.0,17.0,80.0,79.0,73.0,78.0,86.0,3.0,4.0,3.0,1.0,13.0,18.0,23.0,19.0
50017.0,7.0,19.0,74.0,79.0,72.0,79.0,86.0,5.0,6.0,6.0,4.0,10.0,16.0,22.0,15.0
50022.0,12.0,26.0,62.0,70.0,64.0,68.0,78.0,7.0,9.0,7.0,5.0,17.0,23.0,27.0,25.0
50024.0,15.0,28.0,57.0,70.0,68.0,68.0,75.0,12.0,13.0,11.0,11.0,14.0,18.0,19.0,21.0
50025.0,8.0,17.0,75.0,80.0,75.0,79.0,87.0,5.0,6.0,5.0,3.0,10.0,15.0,19.0,16.0
50026.0,10.0,20.0,70.0,77.0,73.0,76.0,84.0,6.0,7.0,7.0,4.0,12.0,17.0,20.0,17.0
50028.0,7.0,30.0,63.0,78.0,76.0,75.0,84.0,5.0,8.0,4.0,3.0,13.0,17.0,16.0,21.0
50030.0,24.0,34.0,42.0,65.0,60.0,61.0,75.0,10.0,13.0,11.0,7.0,18.0,25.0,27.0,28.0
50036.0,11.0,22.0,67.0,71.0,66.0,69.0,78.0,10.0,11.0,11.0,8.0,14.0,19.0,23.0,20.0
50038.0,8.0,24.0,68.0,75.0,69.0,73.0,82.0,6.0,7.0,6.0,4.0,14.0,19.0,24.0,21.0
50039.0,8.0,20.0,72.0,72.0,67.0,70.0,79.0,7.0,8.0,7.0,6.0,15.0,21.0,25.0,23.0
50040.0,11.0,25.0,64.0,79.0,74.0,78.0,86.0,5.0,6.0,6.0,3.0,11.0,16.0,20.0,16.0
50042.0,8.0,22.0,70.0,79.0,73.0,77.0,86.0,6.0,7.0,5.0,5.0,9.0,15.0,20.0,18.0
50043.0,7.0,23.0,70.0,78.0,73.0,76.0,85.0,4.0,6.0,5.0,3.0,12.0,18.0,21.0,19.0
50045.0,15.0,26.0,59.0,71.0,66.0,69.0,77.0,9.0,11.0,9.0,6.0,17.0,20.0,23.0,22.0
50047.0,5.0,16.0,79.0,80.0,74.0,78.0,87.0,4.0,5.0,4.0,2.0,11.0,16.0,21.0,18.0
50054.0,7.0,24.0,69.0,74.0,68.0,74.0,81.0,7.0,7.0,9.0,4.0,15.0,19.0,25.0,17.0
50055.0,8.0,24.0,68.0,77.0,75.0,75.0,81.0,6.0,6.0,5.0,5.0,14.0,17.0,19.0,20.0
50056.0,21.0,28.0,51.0,70.0,63.0,67.0,79.0,9.0,11.0,11.0,5.0,16.0,21.0,26.0,22.0
50057.0,11.0,21.0,68.0,75.0,71.0,72.0,81.0,6.0,7.0,7.0,4.0,15.0,19.0,22.0,21.0
50058.0,10.0,22.0,68.0,73.0,67.0,72.0,78.0,9.0,10.0,9.0,7.0,15.0,18.0,23.0,19.0
50060.0,11.0,25.0,64.0,73.0,68.0,71.0,81.0,8.0,9.0,9.0,6.0,13.0,19.0,23.0,20.0
50063.0,13.0,30.0,57.0,68.0,61.0,66.0,75.0,9.0,10.0,10.0,7.0,18.0,23.0,29.0,24.0
50067.0,13.0,25.0,62.0,69.0,66.0,68.0,72.0,10.0,11.0,10.0,10.0,18.0,21.0,23.0,22.0
50069.0,6.0,16.0,78.0,77.0,73.0,77.0,82.0,6.0,8.0,6.0,4.0,14.0,17.0,19.0,17.0
50070.0,7.0,23.0,70.0,81.0,76.0,80.0,88.0,3.0,4.0,3.0,2.0,10.0,16.0,20.0,17.0
50071.0,10.0,22.0,68.0,81.0,76.0,78.0,88.0,4.0,5.0,4.0,3.0,9.0,15.0,19.0,18.0
50072.0,11.0,29.0,60.0,79.0,73.0,79.0,86.0,5.0,7.0,5.0,3.0,11.0,16.0,20.0,16.0
50073.0,6.0,24.0,70.0,80.0,74.0,79.0,87.0,4.0,5.0,4.0,2.0,11.0,16.0,21.0,17.0
50075.0,8.0,25.0,67.0,78.0,72.0,76.0,86.0,4.0,6.0,5.0,3.0,11.0,18.0,22.0,19.0
50076.0,8.0,26.0,66.0,80.0,74.0,79.0,87.0,4.0,5.0,4.0,3.0,10.0,16.0,21.0,17.0
50077.0,10.0,24.0,66.0,77.0,72.0,75.0,84.0,6.0,7.0,7.0,4.0,12.0,17.0,21.0,18.0
50078.0,9.0,19.0,72.0,80.0,75.0,79.0,86.0,5.0,6.0,5.0,3.0,11.0,15.0,19.0,16.0
50082.0,10.0,23.0,67.0,74.0,68.0,72.0,83.0,7.0,9.0,7.0,4.0,13.0,19.0,23.0,21.0
50084.0,10.0,23.0,67.0,77.0,71.0,75.0,84.0,5.0,6.0,5.0,2.0,14.0,18.0,23.0,20.0
50089.0,9.0,24.0,67.0,72.0,68.0,68.0,80.0,8.0,10.0,9.0,5.0,15.0,20.0,22.0,23.0
50090.0,5.0,27.0,68.0,78.0,70.0,77.0,86.0,6.0,7.0,6.0,4.0,10.0,16.0,23.0,17.0
50091.0,21.0,31.0,48.0,56.0,48.0,55.0,64.0,18.0,23.0,18.0,13.0,23.0,26.0,29.0,27.0
50093.0,12.0,26.0,62.0,70.0,63.0,68.0,79.0,9.0,11.0,10.0,7.0,14.0,21.0,26.0,22.0
50099.0,11.0,23.0,66.0,71.0,66.0,70.0,79.0,8.0,10.0,8.0,6.0,15.0,21.0,24.0,22.0
50100.0,6.0,17.0,77.0,77.0,72.0,75.0,84.0,7.0,8.0,7.0,5.0,11.0,16.0,20.0,18.0
50101.0,10.0,23.0,67.0,79.0,74.0,78.0,84.0,7.0,8.0,7.0,5.0,11.0,14.0,18.0,15.0
50102.0,11.0,24.0,65.0,79.0,76.0,76.0,85.0,7.0,8.0,7.0,5.0,10.0,14.0,16.0,17.0
50103.0,15.0,26.0,59.0,72.0,67.0,69.0,81.0,9.0,11.0,9.0,6.0,13.0,19.0,22.0,22.0
50104.0,12.0,26.0,62.0,70.0,64.0,68.0,77.0,10.0,12.0,10.0,7.0,16.0,20.0,24.0,22.0
50107.0,9.0,24.0,67.0,76.0,70.0,75.0,83.0,6.0,7.0,6.0,4.0,13.0,18.0,23.0,19.0
50108.0,7.0,19.0,74.0,79.0,73.0,78.0,86.0,5.0,7.0,5.0,3.0,11.0,16.0,20.0,17.0
50110.0,16.0,28.0,56.0,71.0,65.0,69.0,78.0,8.0,9.0,11.0,4.0,18.0,21.0,26.0,20.0
50112.0,8.0,20.0,72.0,76.0,70.0,74.0,84.0,5.0,7.0,6.0,3.0,13.0,19.0,23.0,20.0
50113.0,6.0,23.0,71.0,74.0,68.0,76.0,80.0,6.0,8.0,5.0,3.0,17.0,20.0,24.0,19.0
50115.0,10.0,23.0,67.0,73.0,68.0,71.0,80.0,7.0,9.0,8.0,5.0,15.0,20.0,23.0,21.0
50116.0,9.0,21.0,70.0,76.0,70.0,74.0,84.0,7.0,8.0,8.0,5.0,11.0,17.0,22.0,18.0
50118.0,13.0,23.0,64.0,72.0,69.0,69.0,78.0,9.0,10.0,9.0,8.0,14.0,19.0,21.0,22.0
50121.0,12.0,25.0,63.0,71.0,66.0,69.0,78.0,8.0,10.0,9.0,6.0,16.0,21.0,24.0,22.0
50122.0,18.0,27.0,55.0,73.0,69.0,71.0,79.0,12.0,16.0,14.0,7.0,14.0,15.0,15.0,15.0
50124.0,10.0,20.0,70.0,76.0,71.0,72.0,85.0,6.0,6.0,6.0,4.0,11.0,18.0,23.0,22.0
50125.0,13.0,26.0,61.0,69.0,63.0,69.0,75.0,11.0,13.0,12.0,7.0,18.0,20.0,24.0,19.0
50126.0,9.0,23.0,68.0,71.0,65.0,69.0,78.0,10.0,11.0,10.0,8.0,14.0,19.0,24.0,21.0
50127.0,10.0,21.0,69.0,79.0,74.0,77.0,87.0,5.0,7.0,5.0,2.0,11.0,16.0,19.0,18.0
50128.0,19.0,31.0,50.0,69.0,66.0,67.0,75.0,11.0,13.0,12.0,7.0,18.0,20.0,21.0,21.0
50129.0,9.0,20.0,71.0,75.0,69.0,73.0,83.0,6.0,7.0,7.0,5.0,12.0,19.0,24.0,20.0
50131.0,6.0,17.0,77.0,86.0,82.0,85.0,91.0,2.0,2.0,2.0,2.0,7.0,12.0,16.0,13.0
50132.0,10.0,20.0,70.0,79.0,77.0,76.0,85.0,6.0,8.0,6.0,4.0,11.0,15.0,15.0,18.0
50133.0,17.0,30.0,53.0,74.0,70.0,71.0,81.0,8.0,9.0,9.0,5.0,14.0,18.0,21.0,20.0
50135.0,28.0,28.0,44.0,58.0,54.0,57.0,64.0,18.0,21.0,19.0,14.0,22.0,24.0,25.0,24.0
50136.0,11.0,25.0,64.0,76.0,69.0,74.0,85.0,5.0,5.0,6.0,3.0,12.0,19.0,26.0,20.0
50137.0,7.0,20.0,73.0,79.0,74.0,78.0,84.0,6.0,7.0,5.0,5.0,11.0,15.0,19.0,17.0
50138.0,8.0,19.0,73.0,79.0,75.0,77.0,85.0,5.0,6.0,5.0,4.0,11.0,16.0,19.0,18.0
50139.0,8.0,20.0,72.0,80.0,75.0,80.0,86.0,6.0,7.0,7.0,4.0,10.0,14.0,18.0,13.0
50140.0,5.0,17.0,78.0,79.0,75.0,77.0,86.0,5.0,6.0,6.0,3.0,11.0,16.0,19.0,17.0
50145.0,7.0,15.0,78.0,81.0,74.0,79.0,88.0,5.0,7.0,5.0,2.0,10.0,14.0,19.0,16.0
50149.0,13.0,24.0,63.0,64.0,59.0,62.0,72.0,11.0,13.0,12.0,8.0,20.0,25.0,28.0,26.0
50150.0,12.0,26.0,62.0,76.0,70.0,74.0,85.0,6.0,8.0,6.0,4.0,11.0,18.0,22.0,20.0
50152.0,11.0,25.0,64.0,76.0,72.0,72.0,84.0,8.0,10.0,8.0,6.0,10.0,16.0,18.0,20.0
50158.0,22.0,32.0,46.0,69.0,68.0,65.0,75.0,10.0,11.0,11.0,7.0,18.0,21.0,21.0,24.0
50159.0,12.0,23.0,65.0,73.0,67.0,72.0,81.0,7.0,8.0,8.0,5.0,14.0,20.0,25.0,20.0
50167.0,13.0,28.0,59.0,69.0,64.0,67.0,77.0,8.0,9.0,8.0,6.0,17.0,23.0,27.0,25.0
50168.0,5.0,18.0,77.0,78.0,73.0,76.0,86.0,6.0,8.0,7.0,3.0,11.0,16.0,19.0,17.0
50169.0,6.0,18.0,76.0,77.0,74.0,76.0,82.0,5.0,6.0,6.0,4.0,14.0,18.0,20.0,18.0
50174.0,13.0,25.0,62.0,72.0,69.0,69.0,80.0,7.0,8.0,8.0,4.0,16.0,21.0,23.0,23.0
50179.0,15.0,28.0,57.0,67.0,59.0,64.0,76.0,11.0,14.0,13.0,8.0,16.0,22.0,27.0,23.0
50180.0,8.0,20.0,72.0,75.0,69.0,73.0,83.0,6.0,7.0,7.0,4.0,13.0,19.0,24.0,20.0
50191.0,10.0,25.0,65.0,72.0,66.0,71.0,79.0,8.0,10.0,9.0,6.0,15.0,20.0,24.0,20.0
50192.0,10.0,29.0,61.0,76.0,68.0,75.0,84.0,8.0,12.0,8.0,5.0,11.0,16.0,20.0,17.0
50194.0,12.0,26.0,62.0,75.0,72.0,71.0,81.0,8.0,9.0,9.0,6.0,13.0,17.0,19.0,20.0
50195.0,8.0,20.0,72.0,78.0,72.0,77.0,84.0,5.0,7.0,6.0,4.0,12.0,17.0,21.0,17.0
50197.0,8.0,15.0,77.0,82.0,77.0,81.0,89.0,4.0,5.0,4.0,3.0,8.0,14.0,18.0,15.0
50204.0,9.0,23.0,68.0,71.0,66.0,68.0,79.0,8.0,10.0,8.0,5.0,16.0,21.0,24.0,24.0
50211.0,10.0,27.0,63.0,75.0,73.0,72.0,81.0,6.0,7.0,6.0,4.0,15.0,19.0,20.0,22.0
50222.0,9.0,18.0,73.0,77.0,72.0,75.0,83.0,7.0,9.0,7.0,5.0,12.0,16.0,19.0,18.0
50224.0,6.0,13.0,81.0,79.0,73.0,78.0,86.0,5.0,6.0,5.0,3.0,11.0,16.0,21.0,17.0
50226.0,13.0,30.0,57.0,73.0,67.0,70.0,82.0,9.0,11.0,10.0,6.0,12.0,18.0,22.0,20.0
50228.0,8.0,19.0,73.0,76.0,70.0,75.0,83.0,5.0,6.0,5.0,3.0,14.0,19.0,24.0,20.0
50230.0,15.0,27.0,58.0,68.0,62.0,68.0,73.0,13.0,16.0,11.0,11.0,16.0,19.0,22.0,21.0
50231.0,10.0,22.0,68.0,72.0,67.0,70.0,80.0,8.0,10.0,9.0,6.0,14.0,20.0,23.0,21.0
50232.0,8.0,24.0,68.0,78.0,73.0,76.0,85.0,5.0,6.0,6.0,4.0,11.0,17.0,21.0,18.0
50234.0,6.0,16.0,78.0,80.0,75.0,79.0,87.0,4.0,7.0,4.0,2.0,11.0,16.0,18.0,17.0
50235.0,11.0,16.0,73.0,73.0,66.0,72.0,80.0,9.0,10.0,9.0,7.0,13.0,18.0,24.0,19.0
50236.0,8.0,24.0,68.0,72.0,66.0,67.0,83.0,8.0,10.0,9.0,5.0,12.0,20.0,24.0,24.0
50238.0,11.0,29.0,60.0,76.0,70.0,74.0,83.0,6.0,6.0,7.0,5.0,12.0,18.0,24.0,19.0
50239.0,12.0,23.0,65.0,73.0,68.0,72.0,79.0,8.0,10.0,8.0,7.0,14.0,19.0,22.0,20.0
50242.0,10.0,25.0,65.0,78.0,72.0,77.0,85.0,5.0,6.0,6.0,3.0,12.0,17.0,22.0,17.0
50243.0,15.0,24.0,61.0,67.0,61.0,65.0,76.0,11.0,13.0,11.0,7.0,17.0,22.0,26.0,24.0
50245.0,12.0,23.0,65.0,74.0,69.0,72.0,80.0,9.0,11.0,10.0,6.0,14.0,17.0,20.0,18.0
50248.0,11.0,24.0,65.0,74.0,69.0,73.0,80.0,7.0,8.0,7.0,5.0,15.0,19.0,23.0,20.0
50254.0,8.0,22.0,70.0,76.0,71.0,75.0,84.0,5.0,6.0,5.0,4.0,12.0,19.0,23.0,20.0
50257.0,21.0,30.0,49.0,68.0,62.0,64.0,76.0,13.0,14.0,16.0,9.0,15.0,19.0,24.0,20.0
50261.0,14.0,27.0,59.0,75.0,69.0,74.0,81.0,7.0,9.0,8.0,4.0,15.0,18.0,22.0,18.0
50262.0,8.0,18.0,74.0,80.0,75.0,78.0,87.0,5.0,6.0,5.0,3.0,10.0,15.0,19.0,17.0
50272.0,6.0,20.0,74.0,76.0,72.0,74.0,82.0,4.0,5.0,5.0,3.0,15.0,20.0,23.0,21.0
50276.0,8.0,19.0,73.0,80.0,74.0,78.0,88.0,5.0,6.0,6.0,3.0,9.0,15.0,20.0,16.0
50278.0,7.0,18.0,75.0,76.0,69.0,76.0,83.0,4.0,6.0,5.0,3.0,14.0,20.0,25.0,19.0
50279.0,18.0,30.0,52.0,63.0,57.0,62.0,71.0,14.0,18.0,15.0,10.0,19.0,23.0,25.0,23.0
50280.0,11.0,26.0,63.0,71.0,64.0,69.0,80.0,7.0,9.0,8.0,4.0,16.0,22.0,27.0,23.0
50281.0,12.0,17.0,71.0,76.0,73.0,73.0,81.0,8.0,9.0,10.0,6.0,13.0,16.0,18.0,17.0
50283.0,8.0,19.0,73.0,80.0,75.0,79.0,86.0,4.0,5.0,5.0,3.0,11.0,16.0,20.0,16.0
50289.0,16.0,31.0,53.0,70.0,65.0,69.0,76.0,10.0,13.0,10.0,6.0,18.0,20.0,22.0,21.0
50290.0,8.0,16.0,76.0,78.0,71.0,77.0,85.0,7.0,10.0,7.0,3.0,12.0,15.0,19.0,16.0
50291.0,5.0,19.0,76.0,79.0,74.0,78.0,86.0,4.0,6.0,4.0,3.0,11.0,17.0,20.0,18.0
50292.0,12.0,24.0,64.0,72.0,66.0,71.0,80.0,8.0,9.0,9.0,6.0,14.0,20.0,25.0,20.0
50295.0,11.0,22.0,67.0,73.0,68.0,69.0,81.0,8.0,9.0,8.0,5.0,14.0,19.0,23.0,23.0
50298.0,8.0,26.0,66.0,68.0,62.0,66.0,76.0,10.0,11.0,10.0,8.0,16.0,22.0,27.0,24.0
50300.0,22.0,25.0,53.0,65.0,60.0,62.0,73.0,14.0,16.0,14.0,11.0,16.0,21.0,24.0,24.0
50301.0,14.0,26.0,60.0,73.0,67.0,71.0,81.0,7.0,7.0,9.0,4.0,15.0,20.0,26.0,20.0
50305.0,13.0,32.0,55.0,72.0,67.0,69.0,80.0,7.0,9.0,8.0,5.0,15.0,21.0,24.0,23.0
50308.0,6.0,20.0,74.0,79.0,74.0,78.0,87.0,4.0,5.0,4.0,3.0,10.0,17.0,21.0,18.0
50309.0,8.0,18.0,74.0,75.0,70.0,72.0,83.0,6.0,8.0,7.0,4.0,13.0,19.0,22.0,21.0
50313.0,11.0,23.0,66.0,74.0,67.0,73.0,82.0,7.0,10.0,7.0,4.0,14.0,19.0,23.0,20.0
50315.0,16.0,27.0,57.0,68.0,63.0,66.0,76.0,11.0,11.0,12.0,9.0,15.0,21.0,26.0,22.0
50320.0,10.0,23.0,67.0,75.0,70.0,73.0,82.0,6.0,6.0,6.0,4.0,14.0,19.0,24.0,21.0
50324.0,6.0,15.0,79.0,81.0,75.0,81.0,88.0,4.0,6.0,5.0,3.0,9.0,15.0,19.0,14.0
50327.0,6.0,17.0,77.0,76.0,72.0,74.0,83.0,4.0,5.0,5.0,4.0,13.0,20.0,23.0,21.0
50329.0,15.0,27.0,58.0,73.0,69.0,71.0,80.0,8.0,10.0,9.0,6.0,14.0,19.0,21.0,20.0
50334.0,7.0,19.0,74.0,79.0,75.0,77.0,86.0,5.0,6.0,5.0,3.0,11.0,16.0,19.0,18.0
50335.0,8.0,29.0,63.0,78.0,75.0,74.0,85.0,5.0,7.0,6.0,3.0,12.0,17.0,18.0,20.0
50336.0,13.0,21.0,66.0,71.0,64.0,70.0,80.0,8.0,10.0,9.0,5.0,15.0,21.0,26.0,21.0
50342.0,14.0,28.0,58.0,69.0,64.0,68.0,76.0,12.0,14.0,12.0,8.0,16.0,19.0,22.0,20.0
50348.0,6.0,19.0,75.0,79.0,73.0,78.0,85.0,3.0,5.0,4.0,2.0,13.0,18.0,22.0,18.0
50351.0,6.0,14.0,80.0,78.0,73.0,76.0,84.0,5.0,7.0,6.0,4.0,12.0,17.0,20.0,18.0
50352.0,6.0,24.0,70.0,82.0,76.0,83.0,87.0,3.0,5.0,4.0,1.0,12.0,15.0,19.0,13.0
50353.0,11.0,20.0,69.0,76.0,69.0,75.0,84.0,7.0,9.0,7.0,5.0,11.0,17.0,22.0,18.0
50357.0,3.0,10.0,87.0,82.0,79.0,80.0,89.0,6.0,7.0,6.0,3.0,8.0,12.0,14.0,14.0
50360.0,8.0,22.0,70.0,72.0,67.0,70.0,80.0,5.0,6.0,6.0,4.0,16.0,23.0,27.0,24.0
50367.0,8.0,25.0,67.0,76.0,72.0,73.0,82.0,4.0,4.0,5.0,2.0,16.0,20.0,24.0,22.0
50373.0,10.0,25.0,65.0,75.0,68.0,74.0,84.0,7.0,7.0,9.0,5.0,11.0,18.0,25.0,17.0
50376.0,13.0,23.0,64.0,76.0,71.0,74.0,83.0,6.0,6.0,6.0,4.0,13.0,18.0,23.0,20.0
50378.0,25.0,35.0,40.0,62.0,56.0,61.0,69.0,14.0,15.0,14.0,13.0,18.0,24.0,29.0,25.0
50380.0,16.0,26.0,58.0,67.0,62.0,66.0,72.0,10.0,11.0,11.0,7.0,21.0,23.0,27.0,23.0
50382.0,12.0,24.0,64.0,73.0,67.0,72.0,80.0,8.0,10.0,8.0,5.0,15.0,19.0,23.0,20.0
50390.0,23.0,32.0,45.0,66.0,58.0,64.0,75.0,13.0,14.0,14.0,11.0,14.0,21.0,28.0,22.0
50393.0,8.0,23.0,69.0,73.0,68.0,71.0,80.0,6.0,8.0,5.0,5.0,15.0,21.0,24.0,24.0
50394.0,6.0,19.0,75.0,78.0,72.0,76.0,86.0,4.0,6.0,5.0,3.0,11.0,18.0,22.0,19.0
50396.0,5.0,14.0,81.0,80.0,75.0,79.0,87.0,4.0,6.0,4.0,3.0,10.0,16.0,19.0,17.0
50407.0,10.0,20.0,70.0,73.0,73.0,70.0,77.0,7.0,7.0,7.0,6.0,17.0,20.0,20.0,23.0
50411.0,7.0,20.0,73.0,78.0,73.0,77.0,84.0,6.0,7.0,7.0,5.0,11.0,16.0,20.0,16.0
50414.0,10.0,22.0,68.0,75.0,68.0,73.0,83.0,7.0,9.0,8.0,5.0,12.0,18.0,23.0,19.0
50417.0,13.0,28.0,59.0,74.0,70.0,69.0,84.0,6.0,7.0,6.0,5.0,11.0,20.0,23.0,25.0
50424.0,5.0,14.0,81.0,86.0,81.0,86.0,92.0,3.0,4.0,3.0,2.0,6.0,11.0,15.0,11.0
50425.0,13.0,26.0,61.0,78.0,71.0,76.0,86.0,5.0,6.0,5.0,3.0,11.0,17.0,23.0,19.0
50426.0,13.0,31.0,56.0,72.0,67.0,69.0,79.0,10.0,12.0,10.0,7.0,14.0,18.0,21.0,21.0
50438.0,7.0,19.0,74.0,77.0,72.0,75.0,83.0,6.0,7.0,6.0,5.0,12.0,17.0,21.0,19.0
50441.0,6.0,12.0,82.0,82.0,77.0,82.0,89.0,4.0,5.0,4.0,3.0,8.0,14.0,18.0,14.0
50444.0,13.0,25.0,62.0,74.0,70.0,72.0,79.0,9.0,10.0,10.0,8.0,13.0,17.0,20.0,18.0
50454.0,7.0,13.0,80.0,80.0,75.0,79.0,86.0,5.0,6.0,6.0,3.0,11.0,15.0,19.0,15.0
50455.0,14.0,25.0,61.0,76.0,71.0,73.0,85.0,7.0,8.0,8.0,4.0,11.0,17.0,21.0,19.0
50457.0,13.0,27.0,60.0,78.0,72.0,77.0,86.0,6.0,8.0,7.0,4.0,10.0,16.0,20.0,16.0
50464.0,16.0,25.0,59.0,69.0,64.0,68.0,76.0,11.0,14.0,12.0,8.0,16.0,20.0,22.0,20.0
50468.0,34.0,26.0,40.0,58.0,54.0,56.0,64.0,23.0,25.0,24.0,19.0,17.0,19.0,21.0,20.0
50471.0,10.0,25.0,65.0,71.0,68.0,69.0,76.0,7.0,7.0,8.0,5.0,19.0,22.0,25.0,23.0
